name,type_code,type,place,district,state,latitude,longitude,source_id,village_id
Rashiwade,PHC,Primary Health Centre,"Rashiwade Bk., RADHANAGARI",Kolhapur,MAHARASHTRA,16.55099999997107,74.10599999976347,18204,179047
Hasur,PHC,Primary Health Centre,"Hasur, KARVIR",Kolhapur,MAHARASHTRA,16.569999999828948,74.10000000016554,18232,178777
Tarale,PHC,Primary Health Centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.569999999828948,74.13260000016679,18233,178802
Bhedasgaon,PHC,Primary Health Centre,"Manjarwadi, KARVIR",Kolhapur,MAHARASHTRA,16.585061999994632,74.03783999969583,18254,178770
Niwade,PHC,Primary Health Centre,"Vesaraf, BAVDA",Kolhapur,MAHARASHTRA,16.60460000031109,73.8948099994098,18277,178276
Gariwade,PHC,Primary Health Centre,"Vesaraf, BAVDA",Kolhapur,MAHARASHTRA,16.604610000004932,73.89482000035387,18278,178276
Shirola Dumala,PHC,Primary Health Centre,"Shiroli Dumala, KARVIR",Kolhapur,MAHARASHTRA,16.618217000520637,74.10931399983095,18290,178842
Kaneri,PHC,Primary Health Centre,"Kaneri, KARVIR",Kolhapur,MAHARASHTRA,16.61999999997614,74.26999999985242,18291,178789
Sangrul,PHC,Primary Health Centre,"Sangrul, KARVIR",Kolhapur,MAHARASHTRA,16.684195999685283,74.09316299979321,18336,178835
Nrusinhwadi,PHC,Primary Health Centre,"Aurwad, SHIROL",Kolhapur,MAHARASHTRA,16.696646699790474,74.60783440002801,18346,179177
Takali,PHC,Primary Health Centre,"Shirol, SHIROL",Kolhapur,MAHARASHTRA,16.730000000483166,74.61000000012449,18375,179214
Maligre,PHC,Primary Health Centre,"Shinganapur, KARVIR",Kolhapur,MAHARASHTRA,16.732949999992965,74.1729899998691,18382,178841
Padal,PHC,Primary Health Centre,"Khupire, KARVIR",Kolhapur,MAHARASHTRA,16.73485199975935,74.14535500012127,18384,178797
Ghalwad,PHC,Primary Health Centre,"Ghalwad, SHIROL",Kolhapur,MAHARASHTRA,16.751482900009226,74.64076999983965,18403,179186
Umadi,PHC,Primary Health Centre,"Nandani, SHIROL",Kolhapur,MAHARASHTRA,16.76011840014142,74.53753989953906,18410,179204
Kale,PHC,Primary Health Centre,"Apati, PANHALA",Kolhapur,MAHARASHTRA,16.820003999934723,74.12000500004591,18454,178863
Danoli,PHC,Primary Health Centre,"Kothali, SHIROL",Kolhapur,MAHARASHTRA,16.823466400574144,74.49656000044422,18455,179200
Mahagaon,PHC,Primary Health Centre,"Jakhale, PANHALA",Kolhapur,MAHARASHTRA,16.83521000034365,74.20298999965532,18460,178889
Kekhale,PHC,Primary Health Centre,"Borpadale, PANHALA",Kolhapur,MAHARASHTRA,16.842001000201133,74.12000900024385,18463,178874
Borpadale,PHC,Primary Health Centre,"Shahapur, PANHALA",Kolhapur,MAHARASHTRA,16.842004999917087,74.14672099990185,18464,178947
Kotoli,PHC,Primary Health Centre,"Kotoli, SHAHUWADI",Kolhapur,MAHARASHTRA,16.98915900008055,73.95927400071687,18596,179109
Khochi,SCE,Sub-centre,"Vhanali, KAGAL",Kolhapur,MAHARASHTRA,16.514290000008124,74.23263999963714,110608,178738
Kalasgade,SCE,Sub-centre,"Kalasgade, CHANDGAD",Kolhapur,MAHARASHTRA,15.83499899999695,74.2120630001946,119704,178442
Sundi,SCE,Sub-centre,"Sundi, CHANDGAD",Kolhapur,MAHARASHTRA,15.92811100004159,74.37194300030211,119824,178497
Date,SCE,Sub-centre,"Date, CHANDGAD",Kolhapur,MAHARASHTRA,15.931480999985412,74.26341600009843,119828,178415
Naganwadi,SCE,Sub-centre,"Naganwadi, CHANDGAD",Kolhapur,MAHARASHTRA,15.934344000079923,74.22526900023576,119833,178480
Mangaon,SCE,Sub-centre,"Malgad, CHANDGAD",Kolhapur,MAHARASHTRA,15.94329499956541,74.32648700006406,119848,178473
Sonarwadi,SCE,Sub-centre,"Mugali, CHANDGAD",Kolhapur,MAHARASHTRA,15.978759000753158,74.29495400009267,119887,178478
Kalkundri,SCE,Sub-centre,"Kalkundri, CHANDGAD",Kolhapur,MAHARASHTRA,15.98615599997009,74.3946670002232,119898,178444
Amroli,SCE,Sub-centre,"Amroli, CHANDGAD",Kolhapur,MAHARASHTRA,15.999070000028558,74.27074999968987,119914,178404
Ibrahimpur,SCE,Sub-centre,"Ibrahimpur, CHANDGAD",Kolhapur,MAHARASHTRA,16.00345750003676,74.19591999965449,119922,178433
Sambare,SCE,Sub-centre,"Sambare, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.010000000196897,74.31999999949612,119933,178578
Kanadewadi,SCE,Sub-centre,"Nesari, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.060000000302846,74.33000000032318,120012,178576
Wagharali,SCE,Sub-centre,"Shipur Tarf Nesari, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.08999999992843,74.33000000032318,120052,236886
Madilge,SCE,Sub-centre,"Gavase, AJRA",Kolhapur,MAHARASHTRA,16.10145599957197,74.13481299986923,120071,178221
Hebbal Jaldyal,SCE,Sub-centre,"Mungurwadi, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.109999999691578,74.40999999975308,120084,178570
Rajgoli Buddruk,SCE,Sub-centre,"Honewadi, AJRA",Kolhapur,MAHARASHTRA,16.113000000190343,74.24443399986697,120094,178228
Nandawade,SCE,Sub-centre,"Ajra (CT), AJRA",Kolhapur,MAHARASHTRA,16.11575799997744,74.2113610000377,120102,178201
Tirawade,SCE,Sub-centre,"Bugadi  Katti, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.122206999751818,74.43063999984317,120116,178521
Donawade,SCE,Sub-centre,"Terani, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.13595999995325,74.44976000016686,120134,178589
Mungurwadi,SCE,Sub-centre,"Umbarwadi, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.14000000001561,74.33000000032318,120145,178591
Hajgoli,SCE,Sub-centre,"Hajgoli Bk., AJRA",Kolhapur,MAHARASHTRA,16.14722399986992,74.24324299998858,120161,178222
Dindewadi,SCE,Sub-centre,"Chivale, BHUDARGAD",Kolhapur,MAHARASHTRA,16.15242899950578,74.10570600003558,120170,178322
Bugadikatti,SCE,Sub-centre,"Halkarni, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.15999999970076,74.47000000022385,120182,178530
Halkarni,SCE,Sub-centre,"Halkarni, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.15999999970076,74.47000000022385,120183,178530
Madyal,SCE,Sub-centre,"Pernoli, AJRA",Kolhapur,MAHARASHTRA,16.165689999643146,74.16316900004051,120195,178257
Kaulage,SCE,Sub-centre,"Hirlage, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.169999999525167,74.28000000067948,120202,178541
Pal,SCE,Sub-centre,"Navale, BHUDARGAD",Kolhapur,MAHARASHTRA,16.181085000263376,74.10181300073322,120214,178363
Hanbarwada,SCE,Sub-centre,"Vazare, AJRA",Kolhapur,MAHARASHTRA,16.18270999921243,74.19218500053584,120220,178272
Gijawane,SCE,Sub-centre,"Belgundi, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.19999999983224,74.33000000032318,120234,178518
Belewade Masa,SCE,Sub-centre,"Naganwadi, BHUDARGAD",Kolhapur,MAHARASHTRA,16.203784000333716,74.1540090003609,120241,178360
Palshivane Gangapur,SCE,Sub-centre,"Sonurli, BHUDARGAD",Kolhapur,MAHARASHTRA,16.208230000126417,74.11216500011614,120247,178390
Nul,SCE,Sub-centre,"Kasaba Nool, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.20999999988879,74.43000000050887,120252,178549
Aralgundi,SCE,Sub-centre,"Khandal, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.20999999988879,74.48000000015257,120253,178558
Chanekuppi,SCE,Sub-centre,"Gijavane, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.219999999760372,74.3400000002519,120270,178528
Chimgaon,SCE,Sub-centre,"Vengrul, BHUDARGAD",Kolhapur,MAHARASHTRA,16.221845000418867,74.11336500021538,120271,178397
Waghapur,SCE,Sub-centre,"Vengrul, BHUDARGAD",Kolhapur,MAHARASHTRA,16.22504300000206,74.10268200039633,120273,178397
Jarali,SCE,Sub-centre,"Hebbal Kasaba Nool, GADHINGLAJ",Kolhapur,MAHARASHTRA,16.23000000081595,74.40999999975308,120281,178538
Nidori,SCE,Sub-centre,"Sheloli, BHUDARGAD",Kolhapur,MAHARASHTRA,16.241701000088078,74.10288899918726,120309,178385
Sheloli,SCE,Sub-centre,"Bidri, BHUDARGAD",Kolhapur,MAHARASHTRA,16.24269000043287,74.11371900021771,120312,178319
Khadakewada,SCE,Sub-centre,"Dindewadi, BHUDARGAD",Kolhapur,MAHARASHTRA,16.251112000348527,74.18390899968968,120334,178326
Sonage,SCE,Sub-centre,"Jakinpeth Jotewadi (N.V.), BHUDARGAD",Kolhapur,MAHARASHTRA,16.253440000584316,74.15463500034978,120336,178349
Sonali,SCE,Sub-centre,"Kumbharwadi, BHUDARGAD",Kolhapur,MAHARASHTRA,16.263745000114405,74.1035820000216,120356,178367
Aanur,SCE,Sub-centre,"Jakinpeth Jotewadi (N.V.), BHUDARGAD",Kolhapur,MAHARASHTRA,16.279579999620164,74.16108299966135,120388,178349
Mhakave,SCE,Sub-centre,"Barve, BHUDARGAD",Kolhapur,MAHARASHTRA,16.281695000646813,74.17337999985644,120396,178312
Shengaon,SCE,Sub-centre,"Shengaon, BHUDARGAD",Kolhapur,MAHARASHTRA,16.29096799935393,74.11482000058277,120405,178386
Pushpanagar,SCE,Sub-centre,"Pushpanagar, BHUDARGAD",Kolhapur,MAHARASHTRA,16.291932000033242,74.13207100026229,120408,178382
Sake,SCE,Sub-centre,"Akurde, BHUDARGAD",Kolhapur,MAHARASHTRA,16.300660000174705,74.12205999956457,120434,178306
Vanali,SCE,Sub-centre,"Salpewadi, BHUDARGAD",Kolhapur,MAHARASHTRA,16.303015999585657,74.13959999984742,120439,178384
Balvae Khurd,SCE,Sub-centre,"Akurde, BHUDARGAD",Kolhapur,MAHARASHTRA,16.30442900020611,74.10383200026686,120442,178306
Dhamod,SCE,Sub-centre,"Gargoti, BHUDARGAD",Kolhapur,MAHARASHTRA,16.313916999685755,74.15813999931464,120464,178330
Shandur,SCE,Sub-centre,"Gargoti, BHUDARGAD",Kolhapur,MAHARASHTRA,16.314819999498315,74.14522500042492,120469,178330
Lingnur,SCE,Sub-centre,"Palshivane, BHUDARGAD",Kolhapur,MAHARASHTRA,16.333389000096414,74.20310000015849,120501,178373
Mhasave,SCE,Sub-centre,"Mhasave., BHUDARGAD",Kolhapur,MAHARASHTRA,16.334023999866375,74.13079499999506,120502,178353
Karambali,SCE,Sub-centre,"Kapashi, KAGAL",Kolhapur,MAHARASHTRA,16.339999999848136,74.2900000006082,120518,178693
Pimpalgaon Khurd,SCE,Sub-centre,"Madilge Bk., BHUDARGAD",Kolhapur,MAHARASHTRA,16.34293400042501,74.17111199990241,120525,178344
Dindanerli,SCE,Sub-centre,"Basarewadi, BHUDARGAD",Kolhapur,MAHARASHTRA,16.34334799993187,74.12106299985494,120528,178313
Rendal,SCE,Sub-centre,"Haladi, KAGAL",Kolhapur,MAHARASHTRA,16.37139199978223,74.25313999998515,120592,178686
Hupari A,SCE,Sub-centre,"Haladi, KAGAL",Kolhapur,MAHARASHTRA,16.37338199958046,74.24233999999024,120602,178686
Bololi,SCE,Sub-centre,"Kardyal, KAGAL",Kolhapur,MAHARASHTRA,16.381177999494316,74.31384000006463,120629,178695
Shiradwad,SCE,Sub-centre,"Metage, KAGAL",Kolhapur,MAHARASHTRA,16.3918840002751,74.29419000001153,120646,178711
Abdullat B,SCE,Sub-centre,"Galgale, KAGAL",Kolhapur,MAHARASHTRA,16.393194999721445,74.30410300079993,120650,178684
Abdullat A,SCE,Sub-centre,"Galgale, KAGAL",Kolhapur,MAHARASHTRA,16.39323099954428,74.30390100023527,120651,178684
Kalamba,SCE,Sub-centre,"Nadhavade, BHUDARGAD",Kolhapur,MAHARASHTRA,16.39334200060795,74.12384399981991,120653,178359
Pasarde,SCE,Sub-centre,"Arjuni, KAGAL",Kolhapur,MAHARASHTRA,16.39341299964797,74.35174000005505,120654,178661
Ujalaiwadi,SCE,Sub-centre,"Waghapur, BHUDARGAD",Kolhapur,MAHARASHTRA,16.394752999228487,74.16901000052808,120658,178400
Ingali,SCE,Sub-centre,"Benikre, KAGAL",Kolhapur,MAHARASHTRA,16.395411000352198,74.23531099999731,120660,178673
Fejiwade,SCE,Sub-centre,"Phejiwade, RADHANAGARI",Kolhapur,MAHARASHTRA,16.400020000058788,73.9652399999796,120668,179040
Piral,SCE,Sub-centre,"Phejiwade, RADHANAGARI",Kolhapur,MAHARASHTRA,16.40004999986549,73.96527000011685,120669,179040
Mudhal,SCE,Sub-centre,"Mudal, BHUDARGAD",Kolhapur,MAHARASHTRA,16.404517000664615,74.15629200038352,120688,178357
Vasagade,SCE,Sub-centre,"Shindewadi, KAGAL",Kolhapur,MAHARASHTRA,16.4053370006251,74.20222999977213,120692,178727
Takawade,SCE,Sub-centre,"Khadakewada, KAGAL",Kolhapur,MAHARASHTRA,16.413064999462414,74.3030739995066,120715,178701
Polgaon,SCE,Sub-centre,"Bamani, KAGAL",Kolhapur,MAHARASHTRA,16.421190000274503,74.1131750002446,120742,178666
Chinchwad,SCE,Sub-centre,"Kurni, KAGAL",Kolhapur,MAHARASHTRA,16.42161899984933,74.19290999936061,120743,178703
Savrde,SCE,Sub-centre,"Khadakewada, KAGAL",Kolhapur,MAHARASHTRA,16.42189999992138,74.32561000000501,120744,178701
Yadrav,SCE,Sub-centre,"Hamidwada, KAGAL",Kolhapur,MAHARASHTRA,16.4251009995513,74.29215499968602,120751,178688
Korochi,SCE,Sub-centre,"Sonage, KAGAL",Kolhapur,MAHARASHTRA,16.43267500027181,74.26135500073195,120777,178729
Bidri,SCE,Sub-centre,"Bidri, KAGAL",Kolhapur,MAHARASHTRA,16.434285999419913,74.1438150002634,120781,178675
Halondi,SCE,Sub-centre,"Sonali, KAGAL",Kolhapur,MAHARASHTRA,16.44139299979294,74.18261999990197,120807,178730
Atigre,SCE,Sub-centre,"Savarde Bk., KAGAL",Kolhapur,MAHARASHTRA,16.442287999755425,74.21541299934876,120808,178724
Tardal,SCE,Sub-centre,"Kaulage, KAGAL",Kolhapur,MAHARASHTRA,16.442646000136012,74.28340000006237,120810,178702
Punal,SCE,Sub-centre,"Chikhali Kasaba, KAGAL",Kolhapur,MAHARASHTRA,16.44354900006214,74.31605000029234,120814,178679
Hatkangale,SCE,Sub-centre,"Banage, KAGAL",Kolhapur,MAHARASHTRA,16.44513699995387,74.25393400020353,120817,178667
Tirpan,SCE,Sub-centre,"Chikhali Kasaba, KAGAL",Kolhapur,MAHARASHTRA,16.453519999726176,74.31841000030784,120840,178679
Nigave Dumala,SCE,Sub-centre,"Titawe, RADHANAGARI",Kolhapur,MAHARASHTRA,16.45362999973204,74.122300999589,120841,179063
Mouje Vadgoan,SCE,Sub-centre,"Sonali, KAGAL",Kolhapur,MAHARASHTRA,16.454351999867143,74.18420999998854,120843,178730
Kerli,SCE,Sub-centre,"Turambe, RADHANAGARI",Kolhapur,MAHARASHTRA,16.456649999339287,74.11905000016904,120845,179064
Telve,SCE,Sub-centre,"Titawe, RADHANAGARI",Kolhapur,MAHARASHTRA,16.461870000521962,74.1310800004004,120863,179063
Majale,SCE,Sub-centre,"Anur, KAGAL",Kolhapur,MAHARASHTRA,16.462750000565478,74.26417299960855,120868,178660
Nimshirgaon,SCE,Sub-centre,"Shindewadi, KAGAL",Kolhapur,MAHARASHTRA,16.46370300049556,74.28596700066544,120870,178727
Titwe,SCE,Sub-centre,"Arjunwada, RADHANAGARI",Kolhapur,MAHARASHTRA,16.463744000231966,74.12750199984397,120871,178975
Pohale Tarf Alate,SCE,Sub-centre,"Arjunwada, RADHANAGARI",Kolhapur,MAHARASHTRA,16.464771999970925,74.12322999952661,120874,178975
Top,SCE,Sub-centre,"Kasabawalwe, RADHANAGARI",Kolhapur,MAHARASHTRA,16.472677000409877,74.16591699949521,120900,179006
Baradwadi,SCE,Sub-centre,"Baradwadi, RADHANAGARI",Kolhapur,MAHARASHTRA,16.478889000010117,74.08698999994297,120923,178980
Anaje,SCE,Sub-centre,"Avali Bk., RADHANAGARI",Kolhapur,MAHARASHTRA,16.48250999964764,74.050941000155,120940,178977
Nej,SCE,Sub-centre,"Gorambe, KAGAL",Kolhapur,MAHARASHTRA,16.48599000046355,74.25359300061999,120947,178685
Minche,SCE,Sub-centre,"Sake, KAGAL",Kolhapur,MAHARASHTRA,16.492045999792744,74.20142800005613,120968,178722
Sawarde,SCE,Sub-centre,"Sake, KAGAL",Kolhapur,MAHARASHTRA,16.492109999530538,74.21242600041775,120969,178722
Amjai Warwade,SCE,Sub-centre,"Amjaiwharwade, RADHANAGARI",Kolhapur,MAHARASHTRA,16.49600699938402,74.05952500007444,120981,178972
Ambap,SCE,Sub-centre,"Kasabawalwe, RADHANAGARI",Kolhapur,MAHARASHTRA,16.50178500022193,74.15302500017174,120994,179006
Pishavi,SCE,Sub-centre,"Dhamod, RADHANAGARI",Kolhapur,MAHARASHTRA,16.502575999670928,74.02033000044851,120995,178991
Thikpurli,SCE,Sub-centre,"Thikpurli, RADHANAGARI",Kolhapur,MAHARASHTRA,16.504895000042247,74.12200900040928,120997,179062
Latwade,SCE,Sub-centre,"Sake, KAGAL",Kolhapur,MAHARASHTRA,16.504954000848482,74.20428699983894,120998,178722
Bhendawade,SCE,Sub-centre,"Vhanali, KAGAL",Kolhapur,MAHARASHTRA,16.51108299974352,74.21583599984636,121018,178738
Wathar,SCE,Sub-centre,"Belawale Kh., KAGAL",Kolhapur,MAHARASHTRA,16.511290000582413,74.17340900016873,121020,178670
Bahirevadi,SCE,Sub-centre,"Thikpurli, RADHANAGARI",Kolhapur,MAHARASHTRA,16.511514000108697,74.12198799959457,121023,179062
Supatre,SCE,Sub-centre,"Shendur, KAGAL",Kolhapur,MAHARASHTRA,16.511529000006178,74.25788000010766,121024,178726
Bhadole B,SCE,Sub-centre,"Sake, KAGAL",Kolhapur,MAHARASHTRA,16.512423000751276,74.19454200017833,121028,178722
Burbali,SCE,Sub-centre,"Dhamod, RADHANAGARI",Kolhapur,MAHARASHTRA,16.5131240002619,74.02416199965153,121031,178991
Nigave Khalsa,SCE,Sub-centre,"Nigave Khalsa, KARVIR",Kolhapur,MAHARASHTRA,16.517978000581415,74.14454900020733,121042,178819
Dhudhgaon,SCE,Sub-centre,"Shendur, KAGAL",Kolhapur,MAHARASHTRA,16.525526000468414,74.25320199990942,121058,178726
Savalwadi,SCE,Sub-centre,"Shendur, KAGAL",Kolhapur,MAHARASHTRA,16.52788999949394,74.2535659999575,121073,178726
Ghunaki,SCE,Sub-centre,"Chuye, KARVIR",Kolhapur,MAHARASHTRA,16.531428999618857,74.17273600032419,121091,178760
Parite,SCE,Sub-centre,"Parite, KARVIR",Kolhapur,MAHARASHTRA,16.540352999412473,74.11959200049235,121128,178825
Budhgaon 1,SCE,Sub-centre,"Sulkud, KAGAL",Kolhapur,MAHARASHTRA,16.542148999362666,74.36315999929275,121131,178731
Budhgaon 2,SCE,Sub-centre,"Sulkud, KAGAL",Kolhapur,MAHARASHTRA,16.542148999362666,74.36315999929275,121132,178731
Maouje Digraj,SCE,Sub-centre,"Pimpalgaon Kh., KAGAL",Kolhapur,MAHARASHTRA,16.544206000186207,74.31280699947166,121138,178719
Sarud,SCE,Sub-centre,"Bamani, KAGAL",Kolhapur,MAHARASHTRA,16.54496099980437,74.2376700001879,121141,178666
Talgaon,SCE,Sub-centre,"Bele, KARVIR",Kolhapur,MAHARASHTRA,16.547979999974228,74.13662999973653,121154,178750
Konoli,SCE,Sub-centre,"Bele, KARVIR",Kolhapur,MAHARASHTRA,16.549580000036062,74.13862999990195,121158,178750
Nandgaon,SCE,Sub-centre,"Nandgaon, KARVIR",Kolhapur,MAHARASHTRA,16.55334799966114,74.21353000025755,121187,178815
Kine,SCE,Sub-centre,"Ispurli, KARVIR",Kolhapur,MAHARASHTRA,16.56399999986034,74.17388299982166,121211,178780
Chouke,SCE,Sub-centre,"Bele, KARVIR",Kolhapur,MAHARASHTRA,16.56798000019301,74.13463000046941,121222,178750
Tarale Khurd,SCE,Sub-centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.569999999828948,74.13260000016679,121228,178802
Yelwade,SCE,Sub-centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.570010000460673,74.13260999931421,121235,178802
Shirgaon,SCE,Sub-centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.570020000230873,74.13262000025827,121238,178802
Nartwade,SCE,Sub-centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.570020000230873,74.13262000025827,121239,178802
Durgmanwad,SCE,Sub-centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.570020000230873,74.13262000025827,121240,178802
Ghudewade,SCE,Sub-centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.570039999769758,74.13262000025827,121241,178802
Ka. Khotwadi,SCE,Sub-centre,"Sangaon Mouje, KAGAL",Kolhapur,MAHARASHTRA,16.573099999453394,74.34420199935079,121255,178713
Ghanawade,SCE,Sub-centre,"Manjarwadi, KARVIR",Kolhapur,MAHARASHTRA,16.578846000073245,74.04469999963435,121278,178770
Kothali,SCE,Sub-centre,"Kothali, KARVIR",Kolhapur,MAHARASHTRA,16.57999439957829,74.13280000018334,121281,178802
Girgaon,SCE,Sub-centre,"Girgaon, KARVIR",Kolhapur,MAHARASHTRA,16.61000000027496,74.22000000020873,121363,178771
Ghosarwad,SCE,Sub-centre,"Ghosarwad, SHIROL",Kolhapur,MAHARASHTRA,16.613935599274946,74.55658080050704,121377,179187
Nrusinhawadi,SCE,Sub-centre,"Aurwad, SHIROL",Kolhapur,MAHARASHTRA,16.696646699790474,74.60783440002801,121566,179177
Ganeshwadi,SCE,Sub-centre,"Ganeshwadi, SHIROL",Kolhapur,MAHARASHTRA,16.709680600038418,74.68541000011801,121599,179185
Sule,SCE,Sub-centre,"Chikhali, KARVIR",Kolhapur,MAHARASHTRA,16.7149499995086,74.19272800068406,121618,178757
Dharangutti,SCE,Sub-centre,"Dharangutti, SHIROL",Kolhapur,MAHARASHTRA,16.731908799254654,74.56243909985204,121678,179184
Majagaon,SCE,Sub-centre,"Yevaluj, PANHALA",Kolhapur,MAHARASHTRA,16.73485199975935,74.13999999988052,121681,178968
Majanal,SCE,Sub-centre,"Yevaluj, PANHALA",Kolhapur,MAHARASHTRA,16.73485199975935,74.13999999988052,121682,178968
Shirol,SCE,Sub-centre,"Nagaon, HATKANANGLE",Kolhapur,MAHARASHTRA,16.751973100017494,74.27957999965658,121736,178635
Udgaon A.,SCE,Sub-centre,"Udagaon, SHIROL",Kolhapur,MAHARASHTRA,16.791480999623666,74.57269099996286,121860,179221
Umalwad,SCE,Sub-centre,"Umalwad, SHIROL",Kolhapur,MAHARASHTRA,16.800715900018226,74.54339000085876,121871,179222
Danoli,SCE,Sub-centre,"Kothali, SHIROL",Kolhapur,MAHARASHTRA,16.823466400574144,74.49650000016975,121942,179200
Khothali,SCE,Sub-centre,"Kothali, SHIROL",Kolhapur,MAHARASHTRA,16.82894999989684,74.53753999925205,121954,179200
Devale,SCE,Sub-centre,"Dewale, PANHALA",Kolhapur,MAHARASHTRA,16.847918999885664,74.10003699997546,121991,178878
Pokhale,SCE,Sub-centre,"Arale, PANHALA",Kolhapur,MAHARASHTRA,16.85777700033072,74.12350559996081,122010,178864
Patane,SCE,Sub-centre,"Patane, SHAHUWADI",Kolhapur,MAHARASHTRA,16.904180000186194,74.03295000068378,122102,179129
Thergaon,SCE,Sub-centre,"Thergaon, SHAHUWADI",Kolhapur,MAHARASHTRA,16.904858999764556,74.08655499974975,122105,179157
Waghve,SCE,Sub-centre,"Kotoli, SHAHUWADI",Kolhapur,MAHARASHTRA,16.98915900008055,73.95927400071687,122340,179109
Kololi,SCE,Sub-centre,"Kotoli, SHAHUWADI",Kolhapur,MAHARASHTRA,16.98915900008055,73.95927400071687,122341,179109
Pimpale,SCE,Sub-centre,"Kotoli, SHAHUWADI",Kolhapur,MAHARASHTRA,16.98915900008055,73.95927400071687,122342,179109
Malewadi,SCE,Sub-centre,"Sondoli, SHAHUWADI",Kolhapur,MAHARASHTRA,17.041764999617293,73.96243300007534,122470,179152
Ambewadi,SCE,Sub-centre,"Ambewadi, IGATPURI",Nashik,MAHARASHTRA,19.60839900046737,73.66539399940827,2447,182983
Khed,SCE,Sub-centre,"Indore, IGATPURI",Nashik,MAHARASHTRA,19.635680000547275,73.70659400012082,2491,183008
Murmbi,SCE,Sub-centre,"Borli, IGATPURI",Nashik,MAHARASHTRA,19.635700000109164,73.57098000034033,2492,182994
Wasali,SCE,Sub-centre,"Borli, IGATPURI",Nashik,MAHARASHTRA,19.635700000109164,73.57098000034033,2493,182994
Taked Bu,SCE,Sub-centre,"Borli, IGATPURI",Nashik,MAHARASHTRA,19.635720000514635,73.57099999953351,2494,182994
Mudhegaon,SCE,Sub-centre,"Borli, IGATPURI",Nashik,MAHARASHTRA,19.63572999944732,73.57100999957925,2495,182994
Belgaon Kurhe,SCE,Sub-centre,"Borli, IGATPURI",Nashik,MAHARASHTRA,19.63574999984905,73.57102999967076,2496,182994
Adharwad,SCE,Sub-centre,"Adharwad, IGATPURI",Nashik,MAHARASHTRA,19.677906000763066,73.73013300017664,2553,182980
Kanchangaon,SCE,Sub-centre,"Kanchangaon, IGATPURI",Nashik,MAHARASHTRA,19.685179,73.63743200032063,2561,183011
Sanjegaon,SCE,Sub-centre,"Senvad Bk, IGATPURI",Nashik,MAHARASHTRA,19.6858699994731,73.6583200001078,2564,183048
Korapgaon,SCE,Sub-centre,"Senvad Bk, IGATPURI",Nashik,MAHARASHTRA,19.6858699994731,73.6583200001078,2565,183048
Adsare Bk,SCE,Sub-centre,"Adsare Bk, IGATPURI",Nashik,MAHARASHTRA,19.695978000324285,73.80073399955236,2575,182977
Hivare,SCE,Sub-centre,"Hivare, SINNAR",Nashik,MAHARASHTRA,19.70166699953953,73.9800450003282,2583,183657
Chapadgaon,SCE,Sub-centre,"Chapadgaon, SINNAR",Nashik,MAHARASHTRA,19.70593499979268,74.03588800010931,2588,183635
Adwan,SCE,Sub-centre,"Adwan, IGATPURI",Nashik,MAHARASHTRA,19.726209000184742,73.59769000034854,2630,182981
Rohile,SCE,Sub-centre,"Pardevi, IGATPURI",Nashik,MAHARASHTRA,19.73760000014363,73.54978999953101,2646,183060
Vadgaon,SCE,Sub-centre,"Pardevi, IGATPURI",Nashik,MAHARASHTRA,19.737609999481325,73.54980000047512,2647,183060
Vaghera,SCE,Sub-centre,"Pardevi, IGATPURI",Nashik,MAHARASHTRA,19.737609999481325,73.54980000047512,2648,183060
Kochargaon 2,SCE,Sub-centre,"Pardevi, IGATPURI",Nashik,MAHARASHTRA,19.737620000509445,73.54980999962254,2649,183060
Jategaon,SCE,Sub-centre,"Pardevi, IGATPURI",Nashik,MAHARASHTRA,19.737629999845918,73.54982000056658,2650,183060
Gangamhalungi,SCE,Sub-centre,"Pardevi, IGATPURI",Nashik,MAHARASHTRA,19.737640000027252,73.549829999714,2651,183060
Vaitarna,SCE,Sub-centre,"Take Deogaon, TRIMBAKESHWAR",Nashik,MAHARASHTRA,19.76680799970925,73.49532699977426,4188,183855
Dapur,SCE,Sub-centre,"Dodi Bk., SINNAR",Nashik,MAHARASHTRA,19.778040000117034,74.10963000019844,4193,183649
